AB_Order,speaker_1,file_1,onset_1,offset_1,item_1,word_1,interval_1,sex_1,phone_1,language_1,triplet_id,target_other,file_2,interval_2,item_2,language_2,offset_2,onset_2,phone_2,sex_2,speaker_2,word_2,distance
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,137.93788,138.28,Mrajesh2_49,ADHA,49,M,dʱ,HIN,t_0550693,TGT,stimuli_raw/wav/Fbhavya2.wav,51,Fbhavya2_51,HIN,157.52,157.20508999999998,dʱ,F,Fbhavya,ADHA,0.2411864586836698
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,397.21643,397.74568999999997,FNiralee1_49,ADHA,49,F,dʱ,HIN,t_0427039,TGT,stimuli_raw/wav/Mnirbhay2.wav,49,Mnirbhay2_49,HIN,192.9594,192.53073999999998,dʱ,M,Mnirbhay,ADHA,0.21505401899993654
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,176.12967,176.65,FNiralee2_50,ADHA,50,F,dʱ,HIN,t_0909812,TGT,stimuli_raw/wav/Mnirbhay1.wav,50,Mnirbhay1_50,HIN,338.25,337.76,dʱ,M,Mnirbhay,ADHA,0.23254088146441373
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_1027031,TGT,stimuli_raw/wav/Fbhavya1.wav,49,Fbhavya1_49,HIN,339.63549,339.23157000000003,dʱ,F,Fbhavya,ADHA,0.2522921202091946
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,190.81563,191.2513,Mrajesh1_49,ADHA,49,M,dʱ,HIN,t_0310258,TGT,stimuli_raw/wav/Fsakshi2.wav,51,Fsakshi2_51,HIN,217.12,216.71527999999998,dʱ,F,Fsakshi,ADHA,0.21815615320773343
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,139.80311,140.11,Mrajesh2_50,ADHA,50,M,dʱ,HIN,t_0546074,TGT,stimuli_raw/wav/Fbhavya2.wav,49,Fbhavya2_49,HIN,153.79581000000002,153.42712,dʱ,F,Fbhavya,ADHA,0.24987221267338738
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,141.48882,141.88,Mrajesh2_51,ADHA,51,M,dʱ,HIN,t_0546111,TGT,stimuli_raw/wav/Fbhavya2.wav,49,Fbhavya2_49,HIN,153.79581000000002,153.42712,dʱ,F,Fbhavya,ADHA,0.21013420072211622
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,173.71177,174.24,FNiralee2_49,ADHA,49,F,dʱ,HIN,t_0430720,TGT,stimuli_raw/wav/Mnirbhay2.wav,51,Mnirbhay2_51,HIN,199.8,199.37,dʱ,M,Mnirbhay,ADHA,0.29963586798015823
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,479.04454000000004,479.54849,FNiralee1_63,ABA,63,F,b,ENG,t_0917019,TGT,stimuli_raw/wav/Mnirbhay1.wav,62,Mnirbhay1_62,ENG,428.74,428.28,b,M,Mnirbhay,ABA,0.2181218173887397
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_1039680,TGT,stimuli_raw/wav/Fbhavya1.wav,62,Fbhavya1_62,ENG,412.01642000000004,411.59,b,F,Fbhavya,ABA,0.32112382631233827
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,476.94867999999997,477.40014,FNiralee1_62,ABA,62,F,b,ENG,t_0434861,TGT,stimuli_raw/wav/Mnirbhay2.wav,61,Mnirbhay2_61,ENG,242.01,241.61,b,M,Mnirbhay,ABA,0.22358025964144587
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_1040448,TGT,stimuli_raw/wav/Fbhavya1.wav,63,Fbhavya1_63,ENG,414.02,413.63,b,F,Fbhavya,ABA,0.20240104621704616
TgtOth,Mnirbhay,stimuli_raw/wav/Mnirbhay1.wav,425.99905,426.44,Mnirbhay1_61,ABA,61,M,b,ENG,t_1182451,TGT,stimuli_raw/wav/Fsakshi1.wav,63,Fsakshi1_63,ENG,228.24,227.86,b,F,Fsakshi,ABA,0.235435913938253
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,223.87,224.25,Mrajesh1_62,ABA,62,M,b,ENG,t_1037498,TGT,stimuli_raw/wav/Fbhavya1.wav,61,Fbhavya1_61,ENG,409.88389,409.47,b,F,Fbhavya,ABA,0.2130135731596265
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,170.72062,171.12,Mrajesh2_62,ABA,62,M,b,ENG,t_0560306,TGT,stimuli_raw/wav/Fbhavya2.wav,63,Fbhavya2_63,ENG,188.62993,188.27312,b,F,Fbhavya,ABA,0.1760895428086013
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,479.04454000000004,479.54849,FNiralee1_63,ABA,63,F,b,ENG,t_0436227,TGT,stimuli_raw/wav/Mnirbhay2.wav,62,Mnirbhay2_62,ENG,245.42,245.0,b,M,Mnirbhay,ABA,0.245005344702737
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,170.72062,171.12,Mrajesh2_62,ABA,62,M,b,ENG,t_1042106,TGT,stimuli_raw/wav/Fbhavya1.wav,64,Fbhavya1_64,ENG,426.54848,426.15,b,F,Fbhavya,ABA,0.19558717774044454
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,213.11139,213.62,FNiralee2_63,ABA,63,F,b,ENG,t_0917283,TGT,stimuli_raw/wav/Mnirbhay1.wav,62,Mnirbhay1_62,ENG,428.74,428.28,b,M,Mnirbhay,ABA,0.2424575056299606
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_0556606,TGT,stimuli_raw/wav/Fbhavya2.wav,61,Fbhavya2_61,ENG,184.7621,184.3815,b,F,Fbhavya,ABA,0.33325321091744187
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,479.04454000000004,479.54849,FNiralee1_63,ABA,63,F,b,ENG,t_0916074,TGT,stimuli_raw/wav/Mnirbhay1.wav,61,Mnirbhay1_61,ENG,426.44,425.99905,b,M,Mnirbhay,ABA,0.21604043463403017
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,222.02,222.41,Mrajesh1_61,ABA,61,M,b,ENG,t_1042151,TGT,stimuli_raw/wav/Fbhavya1.wav,64,Fbhavya1_64,ENG,426.54848,426.15,b,F,Fbhavya,ABA,0.2053855519280273
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,208.52112,209.03307,FNiralee2_61,ABA,61,F,b,ENG,t_0918604,TGT,stimuli_raw/wav/Mnirbhay1.wav,63,Mnirbhay1_63,ENG,431.24591,430.66,b,M,Mnirbhay,ABA,0.2694553789354058
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,208.52112,209.03307,FNiralee2_61,ABA,61,F,b,ENG,t_0437098,TGT,stimuli_raw/wav/Mnirbhay2.wav,62,Mnirbhay2_62,ENG,245.42,245.0,b,M,Mnirbhay,ABA,0.2183572603602129
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,198.67358000000002,199.02,Mrajesh1_52,ABA,52,M,b,ENG,t_1042917,TGT,stimuli_raw/wav/Fbhavya1.wav,64,Fbhavya1_64,ENG,426.54848,426.15,b,F,Fbhavya,ABA,0.33657888531179114
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,208.52112,209.03307,FNiralee2_61,ABA,61,F,b,ENG,t_0437161,TGT,stimuli_raw/wav/Mnirbhay2.wav,62,Mnirbhay2_62,ENG,245.42,245.0,b,M,Mnirbhay,ABA,0.2183572603602129
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,225.77,226.19,Mrajesh1_63,ABA,63,M,b,ENG,t_1044480,TGT,stimuli_raw/wav/Fbhavya1.wav,65,Fbhavya1_65,ENG,428.76003,428.38,b,F,Fbhavya,ABA,0.19458049288045834
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,172.52456,172.87,Mrajesh2_63,ABA,63,M,b,ENG,t_1045292,TGT,stimuli_raw/wav/Fbhavya1.wav,66,Fbhavya1_66,ENG,431.05113,430.66,b,F,Fbhavya,ABA,0.2077399320479231
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,213.11139,213.62,FNiralee2_63,ABA,63,F,b,ENG,t_0916338,TGT,stimuli_raw/wav/Mnirbhay1.wav,61,Mnirbhay1_61,ENG,426.44,425.99905,b,M,Mnirbhay,ABA,0.23486545941077686
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,n,ENG,t_0912619,TGT,stimuli_raw/wav/Mnirbhay1.wav,52,Mnirbhay1_52,ENG,359.1,358.67,n,M,Mnirbhay,ANA,0.24036041028231175
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1034857,TGT,stimuli_raw/wav/Fbhavya1.wav,53,Fbhavya1_53,ENG,358.27,357.86,n,F,Fbhavya,ANA,0.24580819926289602
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,416.87951,417.29986,FNiralee1_52,ANA,52,F,n,ENG,t_0432187,TGT,stimuli_raw/wav/Mnirbhay2.wav,52,Mnirbhay2_52,ENG,205.31,204.85,n,M,Mnirbhay,ANA,0.21833562654676375
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_0555175,TGT,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,F,Fbhavya,ANA,0.25382511612781167
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_0555824,TGT,stimuli_raw/wav/Fbhavya2.wav,54,Fbhavya2_54,ENG,165.39,165.04,n,F,Fbhavya,ANA,0.25382511612781167
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0433314,TGT,stimuli_raw/wav/Mnirbhay2.wav,53,Mnirbhay2_53,ENG,208.79,208.33,n,M,Mnirbhay,ANA,0.2513811430066228
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_1036220,TGT,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001000000003,360.05,n,F,Fbhavya,ANA,0.2704855328333671
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,n,ENG,t_0434429,TGT,stimuli_raw/wav/Mnirbhay2.wav,54,Mnirbhay2_54,ENG,212.32936,211.92,n,M,Mnirbhay,ANA,0.2225297331903624
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_0552716,TGT,stimuli_raw/wav/Fbhavya2.wav,52,Fbhavya2_52,ENG,161.54,161.16,n,F,Fbhavya,ANA,0.2565851647594057
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,184.88,185.38,FNiralee2_53,ANA,53,F,n,ENG,t_0912782,TGT,stimuli_raw/wav/Mnirbhay1.wav,52,Mnirbhay1_52,ENG,359.1,358.67,n,M,Mnirbhay,ANA,0.22357115933952681
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,147.2,147.64,Mrajesh2_53,ANA,53,M,n,ENG,t_1035011,TGT,stimuli_raw/wav/Fbhavya1.wav,53,Fbhavya1_53,ENG,358.27,357.86,n,F,Fbhavya,ANA,0.24580819926289602
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0431874,TGT,stimuli_raw/wav/Mnirbhay2.wav,52,Mnirbhay2_52,ENG,205.31,204.85,n,M,Mnirbhay,ANA,0.21504515760772905
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,182.63703,183.07,FNiralee2_52,ANA,52,F,n,ENG,t_0914509,TGT,stimuli_raw/wav/Mnirbhay1.wav,53,Mnirbhay1_53,ENG,361.78,361.27,n,M,Mnirbhay,ANA,0.263495120212868
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,145.54474,145.88,Mrajesh2_52,ANA,52,M,n,ENG,t_1033767,TGT,stimuli_raw/wav/Fbhavya1.wav,52,Fbhavya1_52,ENG,356.0774,355.67,n,F,Fbhavya,ANA,0.2913706704133774
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,416.87951,417.29986,FNiralee1_52,ANA,52,F,n,ENG,t_0914014,TGT,stimuli_raw/wav/Mnirbhay1.wav,53,Mnirbhay1_53,ENG,361.78,361.27,n,M,Mnirbhay,ANA,0.25151253128316475
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,149.07837,149.41,Mrajesh2_54,ANA,54,M,n,ENG,t_1036992,TGT,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001000000003,360.05,n,F,Fbhavya,ANA,0.27377858356550255
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_1036997,TGT,stimuli_raw/wav/Fbhavya1.wav,54,Fbhavya1_54,ENG,360.44001000000003,360.05,n,F,Fbhavya,ANA,0.24448366640987784
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,187.14128,187.65,FNiralee2_54,ANA,54,F,n,ENG,t_0915141,TGT,stimuli_raw/wav/Mnirbhay1.wav,54,Mnirbhay1_54,ENG,364.63,364.11,n,M,Mnirbhay,ANA,0.23923026363984637
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya1.wav,355.67,356.0774,Fbhavya1_52,ANA,52,F,n,ENG,t_0673861,TGT,stimuli_raw/wav/Mrajesh2.wav,53,Mrajesh2_53,ENG,147.64,147.2,n,M,Mrajesh,ANA,0.28837388343663123
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,202.37083,202.71,Mrajesh1_54,ANA,54,M,n,ENG,t_0554157,TGT,stimuli_raw/wav/Fbhavya2.wav,53,Fbhavya2_53,ENG,163.43,163.06,n,F,Fbhavya,ANA,0.24202396718109398
TgtOth,Fbhavya,stimuli_raw/wav/Fbhavya2.wav,194.15,194.56529,Fbhavya2_65,ABHA,65,F,bʱ,HIN,t_0441027,TGT,stimuli_raw/wav/Mnirbhay2.wav,65,Mnirbhay2_65,HIN,256.42,255.96,bʱ,M,Mnirbhay,ABHA,0.20282901182120847
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,bʱ,HIN,t_1048806,TGT,stimuli_raw/wav/Fbhavya1.wav,68,Fbhavya1_68,HIN,443.32962000000003,442.94,bʱ,F,Fbhavya,ABHA,0.2178425257909569
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_0565657,TGT,stimuli_raw/wav/Fbhavya2.wav,66,Fbhavya2_66,HIN,196.56,196.17,bʱ,F,Fbhavya,ABHA,0.21343829144453516
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,499.12528,499.52160999999995,FNiralee1_66,ABHA,66,F,bʱ,HIN,t_0922046,TGT,stimuli_raw/wav/Mnirbhay1.wav,65,Mnirbhay1_65,HIN,448.85,448.35,bʱ,M,Mnirbhay,ABHA,0.23050678189911633
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1047676,TGT,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,F,Fbhavya,ABHA,0.2199022517540715
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0920438,TGT,stimuli_raw/wav/Mnirbhay1.wav,64,Mnirbhay1_64,HIN,446.47,445.96835,bʱ,M,Mnirbhay,ABHA,0.23876487704795385
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0438666,TGT,stimuli_raw/wav/Mnirbhay2.wav,64,Mnirbhay2_64,HIN,253.04,252.56,bʱ,M,Mnirbhay,ABHA,0.21284559075145323
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_1048906,TGT,stimuli_raw/wav/Fbhavya1.wav,68,Fbhavya1_68,HIN,443.32962000000003,442.94,bʱ,F,Fbhavya,ABHA,0.22990988081508626
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0442007,TGT,stimuli_raw/wav/Mnirbhay2.wav,66,Mnirbhay2_66,HIN,260.19,259.73,bʱ,M,Mnirbhay,ABHA,0.24123931886562805
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,232.25019,232.68,Mrajesh1_65,ABHA,65,M,bʱ,HIN,t_1048925,TGT,stimuli_raw/wav/Fbhavya1.wav,68,Fbhavya1_68,HIN,443.32962000000003,442.94,bʱ,F,Fbhavya,ABHA,0.214833806821583
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_0564655,TGT,stimuli_raw/wav/Fbhavya2.wav,65,Fbhavya2_65,HIN,194.56529,194.15,bʱ,F,Fbhavya,ABHA,0.22434376264682374
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,229.61735,230.12498,FNiralee2_64,ABHA,64,F,bʱ,HIN,t_0919775,TGT,stimuli_raw/wav/Mnirbhay1.wav,64,Mnirbhay1_64,HIN,446.47,445.96835,bʱ,M,Mnirbhay,ABHA,0.23876487704795385
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0561170,TGT,stimuli_raw/wav/Fbhavya2.wav,64,Fbhavya2_64,HIN,192.4733,192.06,bʱ,F,Fbhavya,ABHA,0.21346478690263468
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0441318,TGT,stimuli_raw/wav/Mnirbhay2.wav,65,Mnirbhay2_65,HIN,256.42,255.96,bʱ,M,Mnirbhay,ABHA,0.20493812747970402
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0438897,TGT,stimuli_raw/wav/Mnirbhay2.wav,64,Mnirbhay2_64,HIN,253.04,252.56,bʱ,M,Mnirbhay,ABHA,0.21547486369602398
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1046716,TGT,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,F,Fbhavya,ABHA,0.2199022517540715
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0442178,TGT,stimuli_raw/wav/Mnirbhay2.wav,66,Mnirbhay2_66,HIN,260.19,259.73,bʱ,M,Mnirbhay,ABHA,0.21409810692146117
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1051420,TGT,stimuli_raw/wav/Fbhavya1.wav,69,Fbhavya1_69,HIN,445.47325,445.09,bʱ,F,Fbhavya,ABHA,0.24717806992396435
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0441489,TGT,stimuli_raw/wav/Mnirbhay2.wav,65,Mnirbhay2_65,HIN,256.42,255.96,bʱ,M,Mnirbhay,ABHA,0.2216764144896247
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,234.08174,234.52,Mrajesh1_66,ABHA,66,M,bʱ,HIN,t_0562461,TGT,stimuli_raw/wav/Fbhavya2.wav,64,Fbhavya2_64,HIN,192.4733,192.06,bʱ,F,Fbhavya,ABHA,0.21609876575644374
TgtOth,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0920048,TGT,stimuli_raw/wav/Mnirbhay1.wav,64,Mnirbhay1_64,HIN,446.47,445.96835,bʱ,M,Mnirbhay,ABHA,0.23710795067725257
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1048012,TGT,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,F,Fbhavya,ABHA,0.2199022517540715
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,494.7005,495.21627,FNiralee1_64,ABHA,64,F,bʱ,HIN,t_0441573,TGT,stimuli_raw/wav/Mnirbhay2.wav,65,Mnirbhay2_65,HIN,256.42,255.96,bʱ,M,Mnirbhay,ABHA,0.20493812747970402
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,178.37131000000005,178.72,Mrajesh2_65,ABHA,65,M,bʱ,HIN,t_0562526,TGT,stimuli_raw/wav/Fbhavya2.wav,64,Fbhavya2_64,HIN,192.4733,192.06,bʱ,F,Fbhavya,ABHA,0.21346478690263468
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,176.5892,176.98,Mrajesh2_64,ABHA,64,M,bʱ,HIN,t_0562561,TGT,stimuli_raw/wav/Fbhavya2.wav,64,Fbhavya2_64,HIN,192.4733,192.06,bʱ,F,Fbhavya,ABHA,0.22565010452458822
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0924255,TGT,stimuli_raw/wav/Mnirbhay1.wav,66,Mnirbhay1_66,HIN,451.5,450.96,bʱ,M,Mnirbhay,ABHA,0.22678094499293125
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,230.39151,230.76,Mrajesh1_64,ABHA,64,M,bʱ,HIN,t_1046932,TGT,stimuli_raw/wav/Fbhavya1.wav,67,Fbhavya1_67,HIN,441.37087,440.97,bʱ,F,Fbhavya,ABHA,0.2199022517540715
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0442492,TGT,stimuli_raw/wav/Mnirbhay2.wav,66,Mnirbhay2_66,HIN,260.19,259.73,bʱ,M,Mnirbhay,ABHA,0.22801077438038372
TgtOth,FNiralee,stimuli_raw/wav/FNiralee1.wav,496.92613,497.37098,FNiralee1_65,ABHA,65,F,bʱ,HIN,t_0441744,TGT,stimuli_raw/wav/Mnirbhay2.wav,65,Mnirbhay2_65,HIN,256.42,255.96,bʱ,M,Mnirbhay,ABHA,0.2216764144896247
OthTgt,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_0563787,TGT,stimuli_raw/wav/Fbhavya2.wav,65,Fbhavya2_65,HIN,194.56529,194.15,bʱ,F,Fbhavya,ABHA,0.19489377464110416
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,180.16218,180.53,Mrajesh2_66,ABHA,66,M,bʱ,HIN,t_1051692,TGT,stimuli_raw/wav/Fbhavya1.wav,69,Fbhavya1_69,HIN,445.47325,445.09,bʱ,F,Fbhavya,ABHA,0.22812481352972322
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,231.85597,232.33,FNiralee2_65,ABHA,65,F,bʱ,HIN,t_0923601,TGT,stimuli_raw/wav/Mnirbhay1.wav,66,Mnirbhay1_66,HIN,451.5,450.96,bʱ,M,Mnirbhay,ABHA,0.2198087657253793
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,183.93,184.38,Mrajesh2_67,AMA,67,M,m,ENG,t_0571477,TGT,stimuli_raw/wav/Fbhavya2.wav,69,Fbhavya2_69,ENG,204.22,203.85,m,F,Fbhavya,AMA,0.2573367227922514
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,m,ENG,t_0445587,TGT,stimuli_raw/wav/Mnirbhay2.wav,69,Mnirbhay2_69,ENG,272.16582,271.73,m,M,Mnirbhay,AMA,0.1931413879151149
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_0569397,TGT,stimuli_raw/wav/Fbhavya2.wav,68,Fbhavya2_68,ENG,202.29306,201.88,m,F,Fbhavya,AMA,0.21578269462516794
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,298.81,299.43,FNiralee2_72,AMA,72,F,m,ENG,t_0445110,TGT,stimuli_raw/wav/Mnirbhay2.wav,68,Mnirbhay2_68,ENG,268.81,268.38,m,M,Mnirbhay,AMA,0.2556280303832265
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_1053546,TGT,stimuli_raw/wav/Fbhavya1.wav,70,Fbhavya1_70,ENG,459.16,458.79,m,F,Fbhavya,AMA,0.23681743470390818
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,m,ENG,t_0443589,TGT,stimuli_raw/wav/Mnirbhay2.wav,67,Mnirbhay2_67,ENG,265.44,265.02,m,M,Mnirbhay,AMA,0.19629108795350936
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh2.wav,187.55426,187.88,Mrajesh2_69,AMA,69,M,m,ENG,t_1055664,TGT,stimuli_raw/wav/Fbhavya1.wav,71,Fbhavya1_71,ENG,461.12842,460.75,m,F,Fbhavya,AMA,0.23491332050551905
OthTgt,FNiralee,stimuli_raw/wav/FNiralee1.wav,527.96823,528.44725,FNiralee1_69,AMA,69,F,m,ENG,t_0444147,TGT,stimuli_raw/wav/Mnirbhay2.wav,67,Mnirbhay2_67,ENG,265.44,265.02,m,M,Mnirbhay,AMA,0.19629108795350936
TgtOth,Mrajesh,stimuli_raw/wav/Mrajesh1.wav,242.61,242.91,Mrajesh1_69,AMA,69,M,m,ENG,t_0568101,TGT,stimuli_raw/wav/Fbhavya2.wav,67,Fbhavya2_67,ENG,200.08042,199.7,m,F,Fbhavya,AMA,0.24840128352285276
OthTgt,FNiralee,stimuli_raw/wav/FNiralee2.wav,298.81,299.43,FNiralee2_72,AMA,72,F,m,ENG,t_0924633,TGT,stimuli_raw/wav/Mnirbhay1.wav,67,Mnirbhay1_67,ENG,469.36,468.9,m,M,Mnirbhay,AMA,0.23496639743142012
